770,0.95712,0.94197
771,0.956,0.94687
772,0.95532,0.95311
773,0.95517,0.9592
774,0.95557,0.96356
775,0.95651,0.96497
776,0.95792,0.96296
777,0.95967,0.95788
778,0.96161,0.95088
779,0.96354,0.94349
780,0.96526,0.93729
781,0.96658,0.9335
782,0.96735,0.93281
783,0.96745,0.93531
784,0.96683,0.94045
785,0.96554,0.94724
786,0.96365,0.95439
787,0.96132,0.96065
788,0.95875,0.96503
789,0.95615,0.96706
790,0.95374,0.96683
791,0.95172,0.96492
792,0.95024,0.96218
793,0.94943,0.95945
794,0.94934,0.95738
795,0.94996,0.95628
796,0.95122,0.95611
797,0.953,0.95653
798,0.95514,0.95705
799,0.95745,0.95721
800,0.95972,0.95669
801,0.96175,0.95546
802,0.96339,0.95373
803,0.9645,0.95196
804,0.96502,0.95066
805,0.96494,0.95031
806,0.9643,0.95116
807,0.9632,0.95325
808,0.96179,0.95633
809,0.96024,0.95994
810,0.95871,0.9635
811,0.95737,0.96646
812,0.95635,0.96838
813,0.95576,0.96907
814,0.95566,0.96859
815,0.95606,0.96722
816,0.95693,0.96531
817,0.9582,0.96326
818,0.95976,0.96133
819,0.96147,0.95966
820,0.96322,0.95823
821,0.96484,0.95694
822,0.96623,0.95566
823,0.96728,0.95434
824,0.96794,0.95305
825,0.96819,0.95201
826,0.96804,0.95152
827,0.96755,0.95191
828,0.96681,0.95341
829,0.96591,0.95607
830,0.96497,0.95968
831,0.9641,0.96378
832,0.9634,0.9677
833,0.96292,0.97072
834,0.96273,0.97221
835,0.96282,0.97185
836,0.9632,0.9697
837,0.96379,0.96628
838,0.96455,0.96239
839,0.96537,0.95898
840,0.96617,0.9569
841,0.96686,0.95675
842,0.96734,0.95868
843,0.96757,0.96241
844,0.9675,0.96722
845,0.96713,0.97214
846,0.96649,0.97612
847,0.96563,0.97835
848,0.96463,0.97845
849,0.96359,0.97662
850,0.96261,0.97352
851,0.96179,0.97015
852,0.96123,0.96743
853,0.96099,0.96603
854,0.96113,0.96623
855,0.96166,0.96783
856,0.96257,0.97026
857,0.96382,0.97281
858,0.96535,0.97488
859,0.96706,0.97621
860,0.96884,0.97693
861,0.97056,0.97749
862,0.9721,0.97825
863,0.97333,0.97917
864,0.97416,0.97948
865,0.9745,0.97783
866,0.97432,0.97292
867,0.9736,0.96453
868,0.97237,0.95465
869,0.97069,0.94768
870,0.96866,0.94912
871,0.96639,0.9618
872,0.96402,0.97683
873,0.96168,0.95648
874,0.9595,0.83438
875,0.95761,0.60208
876,0.9561,0.36594
877,0.95506,0.20511
878,0.95451,0.11426
879,0.95449,0.065538
880,0.95497,0.039134
881,0.9559,0.024346
882,0.95721,0.015733
883,0.9588,0.010518
884,0.96055,0.0072416
885,0.96234,0.0051119
886,0.96403,0.0036831
887,0.96551,0.0026962
888,0.96667,0.0019965
889,0.96742,0.0014887
890,0.9677,0.0011135
891,0.96749,0.0008327
892,0.96679,0.0006211
893,0.96565,0.0004616
894,0.96413,0.0003418
895,0.96233,0.0002525
896,0.96036,0.0001865
897,0.95833,0.000138
898,0.95638,0.0001025
899,0.95461,7.66E-05
900,0.95313,5.78E-05
901,0.95202,4.40E-05
902,0.95134,3.38E-05
903,0.95114,2.63E-05
904,0.95141,2.07E-05
905,0.95216,1.65E-05
906,0.95332,1.33E-05
907,0.95485,1.09E-05
908,0.95665,9.00E-06
909,0.95862,7.60E-06
910,0.96066,6.40E-06
911,0.96265,5.50E-06
912,0.96449,4.80E-06
913,0.96608,4.20E-06
914,0.96732,3.80E-06
915,0.96817,3.40E-06
916,0.96859,3.10E-06
917,0.96856,2.80E-06
918,0.9681,2.50E-06
919,0.96727,2.30E-06
920,0.96612,2.20E-06
921,0.96474,2.00E-06
922,0.96323,1.80E-06
923,0.96168,1.60E-06
924,0.9602,1.50E-06
925,0.95887,1.30E-06
926,0.9578,1.10E-06
927,0.95705,1.00E-06
928,0.95667,8.00E-07
929,0.95669,7.00E-07
930,0.95713,6.00E-07
931,0.95798,5.00E-07
932,0.95921,4.00E-07
933,0.96076,4.00E-07
934,0.96258,3.00E-07
935,0.96458,3.00E-07
936,0.96666,2.00E-07
937,0.96875,2.00E-07
938,0.97074,2.00E-07
939,0.97255,1.00E-07
940,0.97409,1.00E-07
941,0.97529,1.00E-07
942,0.97613,1.00E-07
943,0.97655,1.00E-07
944,0.97657,1.00E-07
945,0.9762,1.00E-07
946,0.97547,1.00E-07
947,0.97444,1.00E-07
948,0.97318,1.00E-07
949,0.97176,1.00E-07
950,0.97028,1.00E-07
951,0.96882,1.00E-07
952,0.96746,1.00E-07
953,0.96627,1.00E-07
954,0.96532,1.00E-07
955,0.96466,1.00E-07
956,0.96433,1.00E-07
957,0.96433,1.00E-07
958,0.96467,1.00E-07
959,0.96533,1.00E-07
960,0.96627,1.00E-07
961,0.96745,1.00E-07
962,0.9688,1.00E-07
963,0.97024,1.00E-07
964,0.97171,1.00E-07
965,0.97311,1.00E-07
966,0.97437,1.00E-07
967,0.97541,0
968,0.97616,0
969,0.97657,0
970,0.97661,0
971,0.97624,0
972,0.97546,0
973,0.9743,0
974,0.97278,0
975,0.97096,0
976,0.9689,0
977,0.96667,0
978,0.96434,0
979,0.96201,0
980,0.95975,0
981,0.95765,0
982,0.95576,0
983,0.95415,0
984,0.95288,0
985,0.95196,0
986,0.95143,0
987,0.95129,0
988,0.95152,0
989,0.95211,0
990,0.95302,0
991,0.9542,0
992,0.9556,0
993,0.95714,0
994,0.95877,0
995,0.9604,0
996,0.96196,0
997,0.96338,0
998,0.9646,0
999,0.96557,0
1000,0.96624,0
